"ticker","compName","industry","year","avgPrc","avgShr","avgVol","avgRet","bid","ask","bidLo","askHi","avgRev","avgMkVal","avgShares","ceoName","ceoStart","ceoEnd","ceoComp1","ceoComp2","ceoSalPctChg","ceoShares","ceoGender","left","joined","ceoChg"
"CPSI","COMPUTER PROGRAMS & SYSTEMS INC",541511,2011,59.4306666666667,11029.6666666667,24278.1666666667,0.0145503333333333,60.73,60.77,42.3,73.52,108.58475,676.05705,6822765,"John Boyd Douglas, Jr.","05/17/2006",NA,1850.081,1850.081,6.294,141.083,"MALE",NA,"2006",NA
"CPSI","COMPUTER PROGRAMS & SYSTEMS INC",541511,2012,54.22,11066.3333333333,19504.5,0.0021645,54.98,55.08,45.41,63.29,113.353,607.68685,5605470.75,"John Boyd Douglas, Jr.","05/17/2006",NA,808.288,808.288,2.632,148.783,"MALE",NA,"2006",NA
"CPSI","COMPUTER PROGRAMS & SYSTEMS INC",541511,2013,55.0091666666667,11106,18393.6666666667,0.018528,54.505,54.555,47.01,62.41,125.703,621.637325,5188915.25,"John Boyd Douglas, Jr.","05/17/2006",NA,1385.349,1385.349,0,156.121,"MALE",NA,"2006",NA
"CPSI","COMPUTER PROGRAMS & SYSTEMS INC",541511,2014,63.115,11189.4166666667,20855.6666666667,2.74999999999996e-05,63.32,63.455,56.84,71,130.11475,689.85975,6258555.5,"John Boyd Douglas, Jr.","05/17/2006",NA,1537.34,1537.34,5,171.372,"MALE",NA,"2006",NA
"CPSI","COMPUTER PROGRAMS & SYSTEMS INC",541511,2015,48.8,11290.5833333333,24476.5833333333,-0.0103705833333333,49.47,49.505,38.01,62.38,114.9205,564.08305,7341203.5,"John Boyd Douglas, Jr.","05/17/2006",NA,1281.762,1281.762,0,176.885,"MALE",NA,"2006",NA
"CPSI","COMPUTER PROGRAMS & SYSTEMS INC",541511,2016,38.265,13499.5,44744.9166666667,-0.0526559166666667,39.765,39.785,22.5,57.85,169.4235,479.250175,13367399.25,"John Boyd Douglas, Jr.","05/17/2006",NA,1450.419,1450.419,0,190.385,"MALE",NA,"2006",NA
"CPSI","COMPUTER PROGRAMS & SYSTEMS INC",541511,2017,29.3291666666667,13664.1666666667,21882.6666666667,0.0235998333333333,30.025,30.075,21.7,35.55,167.90425,412.54565,6561361,"John Boyd Douglas, Jr.","05/17/2006",NA,1935.135,1935.135,0,228.867,"MALE",NA,"2006",NA
"CPSI","COMPUTER PROGRAMS & SYSTEMS INC",541511,2018,28.865,14031.4166666667,24642.3333333333,-0.01325675,29.5,29.575,24.26,34.35,174.5415,401.60825,7401279.75,"John Boyd Douglas, Jr.","05/17/2006",NA,1753.336,1753.336,0,243.873,"MALE",NA,"2006",NA
"CPSI","COMPUTER PROGRAMS & SYSTEMS INC",541511,2019,26.5408333333333,14310.1666666667,25582.5,0.0112236666666667,26.315,26.35,21.08,33.4,170.767,382.185675,7672948.75,"John Boyd Douglas, Jr.","05/17/2006",NA,1375.9,1375.9,0,243.007,"MALE",NA,"2006",NA
"CPSI","COMPUTER PROGRAMS & SYSTEMS INC",541511,2020,25.565,14486,19580.8333333333,0.00422758333333333,26.285,26.395,17.37,31.82,165.2975,360.62765,5918074.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRC","CALIFORNIA RESOURCES CORP",211111,NA,7.78827724137931,67377.4897959184,427640.326530612,0.0101091818181818,4.03,4.04,-1.255,49.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRC","CALIFORNIA RESOURCES CORP",213112,NA,7.78827724137931,67377.4897959184,427640.326530612,0.0101091818181818,4.03,4.04,-1.255,49.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRC","CHROMCRAFT REVINGTON INC",337121,NA,7.78827724137931,67377.4897959184,427640.326530612,0.0101091818181818,4.03,4.04,-1.255,49.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRC","CALIFORNIA RESOURCES CORP",211111,2014,5.51,310171,2781389,NA,5.51,5.52,5.29,7.37,2727,2124.8764,365708177,"Todd A. Stevens","07/01/2014","12/31/2020",8073.135,5073.135,36.364,839.49,"MALE","2020","2014",FALSE
"CRC","CALIFORNIA RESOURCES CORP",211111,2015,5.355,386394.666666667,1412212.58333333,-0.0291018333333333,4.675,4.685,1.91,9.7,1507,1796.019375,423520818.75,"Todd A. Stevens","07/01/2014","12/31/2020",6630.474,5630.474,57.143,761.06,"MALE","2020","2014",FALSE
"CRC","CALIFORNIA RESOURCES CORP",211111,2016,8.38184166666667,185426.75,1763309.5,0.106382416666667,10.085,10.095,0.3,21.29,900.75,580.80375,383795826.3,"Todd A. Stevens","07/01/2014","12/31/2020",4103.26,4103.26,-6.308,71.304,"MALE","2020","2014",FALSE
"CRC","CALIFORNIA RESOURCES CORP",211111,2017,13.1708333333333,42573,368549,0.0119675,11.36,11.37,6.54,23.19,1313.25,572.180525,110473899.5,"Todd A. Stevens","07/01/2014","12/31/2020",4835.483,4835.483,6.732,110.372,"MALE","2020","2014",FALSE
"CRC","CALIFORNIA RESOURCES CORP",211111,2018,29.9016666666667,46942.25,424297.083333333,0.0305350833333333,28.385,28.395,13.92,49.97,1703.25,1540.148475,127223014,"Todd A. Stevens","07/01/2014","12/31/2020",7697.704,7697.704,5.128,434.548,"MALE","2020","2014",FALSE
"CRC","CALIFORNIA RESOURCES CORP",211111,2019,15.2441666666667,48871.8333333333,582473.666666667,-0.0162884166666667,15.75,15.76,5.59,29.41,1672.75,791.0274,174313327,"Todd A. Stevens","07/01/2014","12/31/2020",10462.463,10462.463,0.887,543.417,"MALE","2020","2014",FALSE
"CRC","CALIFORNIA RESOURCES CORP",211111,2020,8.76111111111111,59523.7,531111.6,0.09215225,6.34,6.35,0.9365,26.75,1059.75,691.776033333333,156221683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRC","CALIFORNIA RESOURCES CORP",213112,2020,8.76111111111111,59523.7,531111.6,0.09215225,6.34,6.35,0.9365,26.75,1059.75,691.776033333333,156221683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRC","CHROMCRAFT REVINGTON INC",337121,2008,2.31083333333333,6155.91666666667,2839.83333333333,-0.136760916666667,3.225,3.435,0.34,5.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRC","CHROMCRAFT REVINGTON INC",337121,2009,1.05409166666667,6127.66666666667,2115.41666666667,0.202200833333333,0.865,0.9,0.22,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRC","CHROMCRAFT REVINGTON INC",337121,2010,2.27529166666667,6237.58333333333,1545.41666666667,-0.00371441666666667,2.315,2.405,1.7601,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRC","CHROMCRAFT REVINGTON INC",337121,2011,1.44691666666667,6383.58333333333,1659.83333333333,-0.0450946666666667,1.43,1.465,0.98,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRC","CHROMCRAFT REVINGTON INC",337121,2012,1.02589166666667,6477.41666666667,2099.33333333333,-0.0469001666666667,1.18,1.25,-1.255,1.52,4072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRC","CHROMCRAFT REVINGTON INC",337121,2013,0.220266666666667,6490,4507.75,0.112482333333333,0.6624,0.72,0.36,0.864,2659,NA,NA,"Todd A. Stevens","07/01/2014","12/31/2020",4403.946,4403.946,NA,NA,"MALE","2020","2014",FALSE
"CRMT","AMERICAS CAR MART INC",441310,2008,15.0508333333333,11742.5,41514.6666666667,0.0306706666666667,15.265,15.345,7.3,22.67,169.69075,180.8733,13035170,"Jeffrey A. Williams","01/01/2018",NA,220.564,220.564,1.327,25.247,"MALE",NA,"2018",NA
"CRMT","AMERICAS CAR MART INC",441310,2009,18.7,11774.5833333333,25875.4166666667,0.0709595833333333,20.49,20.55,9.09,26.33,191.508,265.774825,6322101.25,"Jeffrey A. Williams","01/01/2018",NA,413.521,413.521,12.192,102.693,"MALE",NA,"2018",NA
"CRMT","AMERICAS CAR MART INC",441310,2010,24.9008333333333,11300.8333333333,14728.8333333333,0.00484191666666667,25.035,25.095,20.82,29.93,209.4155,267.173525,4096836.5,"Jeffrey A. Williams","01/01/2018",NA,328.171,328.171,22.174,127.101,"MALE",NA,"2018",NA
"CRMT","AMERICAS CAR MART INC",441310,2011,30.22,10140.9166666667,12855.5,0.0352415,29.465,29.515,23.6,40.4,238.0105,364.621475,3341620,"Jeffrey A. Williams","01/01/2018",NA,431.613,431.613,23,151.426,"MALE",NA,"2018",NA
"CRMT","AMERICAS CAR MART INC",441310,2012,42.5716666666667,9283.83333333333,9396.91666666667,0.00721541666666667,43.56,43.57,35.92,48.78,253.3085,394.48815,2638962.75,"Jeffrey A. Williams","01/01/2018",NA,438.216,438.216,7.317,175.528,"MALE",NA,"2018",NA
"CRMT","AMERICAS CAR MART INC",441310,2013,44.0258333333333,9019.5,8429.91666666667,0.00585675,44.04,44.295,39.22,49.46,271.47025,364.8576,2737257.25,"Jeffrey A. Williams","01/01/2018",NA,373.268,373.268,5,199.652,"MALE",NA,"2018",NA
"CRMT","AMERICAS CAR MART INC",441310,2014,41.1241666666667,8693.16666666667,9283.33333333333,0.0229011666666667,39.045,39.11,35.26,53.85,292.0555,403.051125,2513293.25,"Jeffrey A. Williams","01/01/2018",NA,384.715,855.265,2.539,206.556,"MALE",NA,"2018",NA
"CRMT","AMERICAS CAR MART INC",441310,2015,43.0704166666667,8511.08333333333,9579.83333333333,-0.05183825,47.77,47.815,24.75,57,311.60825,272.6057,3595311.25,"Jeffrey A. Williams","01/01/2018",NA,862.615,707.775,3.376,206.741,"MALE",NA,"2018",NA
"CRMT","AMERICAS CAR MART INC",441310,2016,32.7458333333333,7981.08333333333,15924.1666666667,0.04801275,31.61,31.655,21.5,47.5,324.201,302.51035,4858432,"Jeffrey A. Williams","01/01/2018",NA,400.488,1032.888,0,183.884,"MALE",NA,"2018",NA
"CRMT","AMERICAS CAR MART INC",441310,2017,39.60625,7531.41666666667,12998.1666666667,0.00637983333333333,39.025,39.075,31,47.85,327.8425,323.37855,3071344.75,"Jeffrey A. Williams","01/01/2018",NA,517.808,517.808,9.344,106.295,"MALE",NA,"2018",NA
"CRMT","AMERICAS CAR MART INC",441310,2018,64.1716666666667,6893.5,12642.6666666667,0.0453175833333333,63.15,63.225,43.25,84.85,362.859,520.405325,5062702.75,"Jeffrey A. Williams","01/01/2018",NA,3095.784,599.784,9.799,108.684,"MALE",NA,"2018",NA
"CRMT","AMERICAS CAR MART INC",441310,2019,90.9733333333333,6659.08333333333,21602.5,0.0391126666666667,90.5,90.635,68.77,109.66,400.48825,590.0187,6822042,"Jeffrey A. Williams","01/01/2018",NA,6338.281,3161.141,29.919,121.129,"MALE",NA,"2018",NA
"CRMT","AMERICAS CAR MART INC",441310,2019,90.9733333333333,6659.08333333333,21602.5,0.0391126666666667,90.5,90.635,68.77,109.66,400.48825,590.0187,6822042,"Leonard L. Walthall",NA,NA,2534.676,894.066,NA,13.332,"MALE",NA,NA,NA
"CRMT","AMERICAS CAR MART INC",441120,2019,90.9733333333333,6659.08333333333,21602.5,0.0391126666666667,90.5,90.635,68.77,109.66,400.48825,590.0187,6822042,"Jeffrey A. Williams","01/01/2018",NA,6338.281,3161.141,29.919,121.129,"MALE",NA,"2018",NA
"CRMT","AMERICAS CAR MART INC",441120,2019,90.9733333333333,6659.08333333333,21602.5,0.0391126666666667,90.5,90.635,68.77,109.66,400.48825,590.0187,6822042,"Leonard L. Walthall",NA,NA,2534.676,894.066,NA,13.332,"MALE",NA,NA,NA
"CRMT","AMERICAS CAR MART INC",441120,2020,90.3075,6656.91666666667,15615,0.019053,91.345,91.52,38.5,129.7,360.574,663.0354,3417529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROX","CROCS INC",316211,2008,10.1833333333333,82871.1666666667,1120905.16666667,-0.22778475,6.215,6.24,0.94,37.9,579.465333333333,354.4554,305561676.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROX","CROCS INC",316211,2009,3.77416666666667,84765.6666666667,579720.416666667,0.176509583333333,3.41,3.43,1.11,8,405.75725,363.246925,172889903.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROX","CROCS INC",316211,2010,11.7229166666667,86556.1666666667,722041.083333333,0.10088275,11.53,11.54,5.95,19.36,490.487,1076.9829,214394746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROX","CROCS INC",316211,2011,20.9016666666667,88766.5,567913.75,-0.00273941666666667,18.955,18.975,14.39,31.52,636.77325,1832.55145,167820995.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROX","CROCS INC",316211,2012,16.8525,90143.1666666667,431078.166666667,0.00622508333333333,16.55,16.56,12.03,22.33,724.037,1519.932175,128502302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROX","CROCS INC",316210,2012,16.8525,90143.1666666667,431078.166666667,0.00622508333333333,16.55,16.56,12.03,22.33,724.037,1519.932175,128502302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROX","CROCS INC",316210,2013,14.8008333333333,88823.5833333333,344410.666666667,0.01281675,14.825,14.84,12.17,17.86,785.9565,1343.52455,102972683.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROX","CROCS INC",316210,2014,14.385,85238.3333333333,230534.666666667,-0.0171965833333333,15.07,15.085,11.42,16.68,797.93775,1171.27365,69174796.25,"Andrew Rees","06/01/2017",NA,3512.722,3512.722,NA,25,"MALE",NA,"2017",NA
"CROX","CROCS INC",316210,2015,12.6716666666667,75464.6666666667,260420,-0.0113108333333333,12.36,12.37,9.33,15.88,710.65975,931.353275,78080819,"Andrew Rees","06/01/2017",NA,2627.85,2627.85,79.31,86.364,"MALE",NA,"2017",NA
"CROX","CROCS INC",316210,2016,8.9925,73378.0833333333,191282,-0.026481,8.92,8.93,6.76,12.31,691.80925,662.31215,57370403.5,"Andrew Rees","06/01/2017",NA,2401.783,2401.783,0,151.178,"MALE",NA,"2017",NA
"CROX","CROCS INC",316210,2017,8.51083333333333,72100.25,237257.166666667,0.0554085833333333,7.82,7.83,5.94,13.15,674.23725,661.2338,71027019,"Andrew Rees","06/01/2017",NA,3924.311,3449.511,20.199,289.205,"MALE",NA,"2017",NA
"CROX","CROCS INC",316210,2018,18.9691666666667,68435.5833333333,229825.666666667,0.07028525,17.97,17.98,12.2,29.1,713.68025,1413.202475,68705726.5,"Andrew Rees","06/01/2017",NA,9100.814,9100.814,12.908,686.762,"MALE",NA,"2017",NA
"CROX","CROCS INC",316210,2019,27.6466666666667,70433.5833333333,330508.166666667,0.0529803333333333,26.76,26.77,17.76,41.89,787.251,1997.946475,98488456.75,"Andrew Rees","06/01/2017",NA,6217.746,6217.746,0,748.986,"MALE",NA,"2017",NA
"CROX","CROCS INC",316210,2020,38.6041666666667,67584,279429.416666667,0.0591423333333333,37.36,37.385,10.77,65.63,813.56625,2659.8016,84075030.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRS","CARPENTER TECHNOLOGY CORP",331221,2008,40.7433333333333,46537.4166666667,177367.916666667,-0.0897301666666667,41.595,41.65,11.93,74.57,1953.5,1977.1704,61971730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRS","CARPENTER TECHNOLOGY CORP",331221,2009,20.2358333333333,44049.4166666667,136631.333333333,0.0367768333333333,20.895,20.925,12.15,27.9,914.2,893.5782,49347886.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRS","CARPENTER TECHNOLOGY CORP",331221,2010,34.6933333333333,43978.5,107260.083333333,0.0387223333333333,35.255,35.275,26.54,42.52,691.05,1316.9582,39234890.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRS","CARPENTER TECHNOLOGY CORP",331221,2011,50.1741666666667,44077.0833333333,106181.166666667,0.02633625,51.34,51.355,38.78,59.53,986.4,1919.315725,28136150.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRS","CARPENTER TECHNOLOGY CORP",331221,2012,50.0591666666667,51265.3333333333,93000.6666666667,0.00319666666666667,49.955,49.99,42.27,56.81,1168.275,2375.258325,30697992.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRS","CARPENTER TECHNOLOGY CORP",331221,2013,52.7516666666667,52829.4166666667,81887.4166666667,0.0180770833333333,52.29,52.3,43.77,62.5,1388.75,2612.57955,26941581.5,"Tony R. Thene","07/01/2015",NA,838.037,838.037,NA,6.689,"MALE",NA,"2015",NA
"CRS","CARPENTER TECHNOLOGY CORP",331221,2014,56.2983333333333,53129.25,70797.9166666667,-0.0157225,56.405,56.425,42.4,66.64,1310.525,3310.636825,19495260.5,"Tony R. Thene","07/01/2015",NA,1768.877,1416.555,62.361,9.516,"MALE",NA,"2015",NA
"CRS","CARPENTER TECHNOLOGY CORP",331221,2015,37.315,50721.3333333333,98181.3333333333,-0.03155475,38.3,38.31,27.92,47.91,1385.875,2245.031075,26814924,"Tony R. Thene","07/01/2015",NA,4357.704,4182.733,2.914,9.161,"MALE",NA,"2015",NA
"CRS","CARPENTER TECHNOLOGY CORP",331221,2016,34.3691666666667,46872.25,97527.8333333333,0.0224114166666667,34.82,34.83,25.16,41.99,1131.025,1508.102425,32503927.75,"Tony R. Thene","07/01/2015",NA,3236.919,2686.792,52.478,39.477,"MALE",NA,"2015",NA
"CRS","CARPENTER TECHNOLOGY CORP",331221,2017,42.6316666666667,46749.1666666667,72437.5833333333,0.031773,40.525,40.545,34.66,52.84,1073.2,1776.6748,21681505,"Tony R. Thene","07/01/2015",NA,5732.574,4331.923,17.203,95.817,"MALE",NA,"2015",NA
"CRS","CARPENTER TECHNOLOGY CORP",331221,2018,50.66,47087.5833333333,73496.5,-0.0209739166666667,51.96,51.97,33.55,60.43,1286.175,2297.628775,24939903.25,"Tony R. Thene","07/01/2015",NA,4613.648,5469.439,4.94,151.926,"MALE",NA,"2015",NA
"CRS","CARPENTER TECHNOLOGY CORP",331221,2019,47.9116666666667,47514.3333333333,55822.4166666667,0.0357573333333333,48.32,48.33,35.87,55.88,1455.075,2232.395375,17567611.75,"Tony R. Thene","07/01/2015",NA,3909.673,3349.665,2.741,158.644,"MALE",NA,"2015",NA
"CRS","CARPENTER TECHNOLOGY CORP",331110,2019,47.9116666666667,47514.3333333333,55822.4166666667,0.0357573333333333,48.32,48.33,35.87,55.88,1455.075,2232.395375,17567611.75,"Tony R. Thene","07/01/2015",NA,3909.673,3349.665,2.741,158.644,"MALE",NA,"2015",NA
"CRS","CARPENTER TECHNOLOGY CORP",331110,2020,24.8666666666667,47868.5833333333,112194.75,-0.0199285,22.89,22.905,14.87,49.48,1417.175,1734.631475,23095113,"Tony R. Thene","07/01/2015",NA,4130.83,3550.66,0.677,213.476,"MALE",NA,"2015",NA
"CRVL","CORVEL CORP",561110,2008,29.135,13636.75,16006.25,0.00108633333333333,29.885,30.095,16,37.46,194.33775,351.304875,3917919.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRVL","CORVEL CORP",524210,2008,29.135,13636.75,16006.25,0.00108633333333333,29.885,30.095,16,37.46,194.33775,351.304875,3917919.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRVL","CORVEL CORP",524210,2009,24.8533333333333,12689.9166666667,6464.41666666667,0.0411756666666667,23.515,23.585,16.54,34.35,208.34125,370.920625,1679699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRVL","CORVEL CORP",524210,2010,38.2108333333333,11923.5833333333,6404.66666666667,0.03465875,36.185,36.315,28.85,49.24,234.31075,521.76765,2022098.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRVL","CORVEL CORP",524210,2011,49.1716666666667,11546.3333333333,7478.58333333333,0.00895716666666667,49.835,49.985,38.33,53.96,257.519,517.3582,1816147.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRVL","CORVEL CORP",524210,2012,44.5691666666667,11244.1666666667,4901.75,-0.00955625,44.31,44.595,39.71,52.82,265.33275,518.751625,1262384.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRVL","CORVEL CORP",524210,2013,42.5325,16882.5,7811.58333333333,0.0650116666666667,45.985,46.155,29.14,58.95,298.24275,855.21585,3238316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRVL","CORVEL CORP",524210,2014,41.8833333333333,20807.5,10884.6666666667,-0.0160693333333333,43.015,43.1,32.06,52.75,308.87425,777.0186,3171981.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRVL","CORVEL CORP",524210,2015,34.7166666666667,20016.0833333333,10604.6666666667,0.0173869166666667,33.765,33.815,29.67,45.23,314.303,728.1595,3198916.5,"Michael G. Combs","01/18/2019",NA,303.993,217.713,NA,0,"MALE",NA,"2019",NA
"CRVL","CORVEL CORP",524210,2016,40.7033333333333,19531.3333333333,12636.75,-0.0107105833333333,40.405,40.485,31.7,51.9,322.226,781.2164,3514285.25,"Michael G. Combs","01/18/2019",NA,2100.617,1872.976,15.834,0.425,"MALE",NA,"2019",NA
"CRVL","CORVEL CORP",524210,2017,48.5666666666667,18889.6666666667,7004.08333333333,0.0324518333333333,47.475,47.55,36.55,60.3,346.1955,966.815425,1954781,"Michael G. Combs","01/18/2019",NA,1740.102,1122.76,54.657,1.523,"MALE",NA,"2019",NA
"CRVL","CORVEL CORP",524210,2018,55.9275,18847.9166666667,7151,0.0156785,55.475,55.625,47.7,70.24,372.342,1129.8306,2271810,"Michael G. Combs","01/18/2019",NA,1770.006,1219.78,44.428,1.005,"MALE",NA,"2019",NA
"CRVL","CORVEL CORP",524210,2019,76.8266666666667,18475.5,14987.5833333333,0.03160425,77.41,77.55,60.73,93.02,371.1685,1391.9466,4792751.75,"Michael G. Combs","01/18/2019",NA,1849.412,1824.983,13.763,84.001,"MALE",NA,"2019",NA
"CRVL","CORVEL CORP",561110,2019,76.8266666666667,18475.5,14987.5833333333,0.03160425,77.41,77.55,60.73,93.02,371.1685,1391.9466,4792751.75,"Michael G. Combs","01/18/2019",NA,1849.412,1824.983,13.763,84.001,"MALE",NA,"2019",NA
"CRVL","CORVEL CORP",561110,2020,78.4333333333333,17971.75,12076.75,0.0265785833333333,81.27,81.36,47.22,106.01,267.454,1566.76396666667,3453325.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRY","CRYOLIFE INC",339112,2008,11.175,27889.1666666667,60166.4166666667,0.031933,11.03,11.06,6.75,16.35,79.103,320.716433333333,18832519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRY","CRYOLIFE INC",339112,2009,6.06416666666667,28318.8333333333,58366.4166666667,-0.01147725,5.63,5.64,4,9.35,69.0735,178.244,17500426.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRY","CRYOLIFE INC",339112,2010,5.885,28383.5833333333,31966.5,-0.00989266666666667,5.835,5.845,4.85,7.45,73.19125,165.184175,9568380.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRY","CRYOLIFE INC",339112,2011,5.21,28006.9166666667,20122.9166666667,-0.00612683333333333,5.245,5.255,4.01,6.1,74.6565,146.810525,6023706.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRY","CRYOLIFE INC",339112,2012,5.60333333333333,27575.5833333333,15954,0.02646475,5.435,5.45,4.42,7.11,82.1065,161.212225,4779599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRY","CRYOLIFE INC",339112,2013,7.3575,27541.9166666667,20023,0.0554716666666667,6.325,6.34,5.62,11.1,87.66525,209.79885,6005230.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRY","CRYOLIFE INC",339112,2014,9.91833333333333,27937.8333333333,27759.1666666667,0.00352891666666667,9.96,9.97,8.55,11.93,89.57075,281.1165,8326782,"James Patrick Mackin","09/02/2014",NA,3094.202,3094.202,NA,280.832,"MALE",NA,"2014",NA
"CRY","CRYOLIFE INC",339112,2015,10.5783333333333,28493.5,18227.9166666667,-0.00284091666666667,10.615,10.625,9.5,12.19,88.7865,299.45955,5468077.75,"James Patrick Mackin","09/02/2014",NA,1712.437,1712.437,203.449,603.552,"MALE",NA,"2014",NA
"CRY","CRYOLIFE INC",339112,2016,14.245,32778.5,39322.8333333333,0.0533799166666667,13.475,13.485,8.97,20.1,112.2115,485.79755,11791867,"James Patrick Mackin","09/02/2014",NA,2096.713,2096.713,3.333,766.53,"MALE",NA,"2014",NA
"CRY","CRYOLIFE INC",339112,2017,19.1,33296.6666666667,33176.0833333333,0.00402575,19.05,19.1,14.6,23.85,116.6535,668.3367,9939819.25,"James Patrick Mackin","09/02/2014",NA,2737.303,2214.11,3.226,916.071,"MALE",NA,"2014",NA
"CRY","CRYOLIFE INC",339112,2018,27.09,36183.1666666667,29057.25,0.0374275,28.075,28.105,16.85,35.75,162.56875,1026.9037,8703399,"James Patrick Mackin","09/02/2014",NA,2597.537,5894.147,3.125,263.731,"MALE",NA,"2014",NA
"CRY","CRYOLIFE INC",339112,2019,27.7533333333333,37322.25,41274.8333333333,-0.000916583333333332,28.33,28.35,22.45,32.39,172.224,1060.85045,12350637.25,"James Patrick Mackin","09/02/2014",NA,5744.213,5744.213,4.339,256.774,"MALE",NA,"2014",NA
"CRY","CRYOLIFE INC",339112,2020,21.3175,38154.5,60589.8333333333,0.00434908333333333,20.525,20.535,14.66,30.57,156.29675,749.8655,18169667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CSCO","CISCO SYSTEMS INC",334210,2008,22.3175,5905605,12989372.75,-0.0378065833333333,23.675,23.69,14.47,27.54,39540,129587.07,3403490420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CSCO","CISCO SYSTEMS INC",334210,2009,20.0066666666667,5786777.83333333,10636612.5833333,0.0358068333333333,20.445,20.45,13.62,24.38,23362.5,107632.7125,3696536367.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CSCO","CISCO SYSTEMS INC",334210,2010,22.6195833333333,5645658.58333333,12630971.1666667,-0.00929466666666667,22.645,22.66,19.07,27.57,24275.25,136144.4,3105302614.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CSCO","CISCO SYSTEMS INC",334210,2011,17.4316666666667,5455508.75,14377693.4166667,-0.00654183333333333,17.35,17.35,13.73,22.05,26787,106921.91,4437925322.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CSCO","CISCO SYSTEMS INC",334210,2012,18.67995,5338478,8647750.08333333,0.0119095833333333,19.085,19.095,15.12,21.19,28617.75,99543.22625,3213708347.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CSCO","CISCO SYSTEMS INC",334210,2013,22.52175,5347883.33333333,8151078,0.0128019166666667,22.475,22.485,20.24,26.377,30161.75,112411.37875,2408256010,"Charles H. Robbins","07/26/2015",NA,10070.779,10241.356,NA,51.795,"MALE",NA,"2015",NA
"CSCO","CISCO SYSTEMS INC",334210,2014,24.5016666666667,5125406.58333333,6896802.25,0.0188953333333333,24.735,24.745,21.3499,28.46,29313,120383.435,2451136542.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
