"date","fisYr","ticker","compName","totalRev","country","cmnShrTraded","totalMktVal","industry","bidLow","askHigh","holdingPeriodReturn","avgPrc","avgShOut","avgShVol","ceoName","ceoStart","ceoEnd","ceoComp1","ceoComp2","ceoSalPctChg","ceoShares","ceoGender","ceoChg"
2019-12-31,2020,"SBUX","STARBUCKS CORP",7097.1,"USA",410295633,103262.04,"5812",84.45,88.78,"0.029147",85.97,1180033.33333333,1367876,"Kevin R. Johnson","04/03/2017",NA,14665.575,14665.575,2.692,193.145,"MALE",NA
2020-03-31,2020,"SBUX","STARBUCKS CORP",13092.8,"USA",780993955,76790.894,"5812",56.33,82.38,"-0.161800",76.3333333333333,1171833.33333333,2605941.33333333,"Kevin R. Johnson","04/03/2017",NA,14665.575,14665.575,2.692,193.145,"MALE",NA
2020-06-30,2020,"SBUX","STARBUCKS CORP",17314.9,"USA",741204985,86019.351,"5812",71.57,83.56,"-0.056418",76.1033333333333,1168500,2473860.33333333,"Kevin R. Johnson","04/03/2017",NA,14665.575,14665.575,2.692,193.145,"MALE",NA
2020-09-30,2020,"SBUX","STARBUCKS CORP",23518,"USA",501553984,100809.936,"5812",82.99,88.38,"0.017166",82.3066666666667,1170433.33333333,1673037,"Kevin R. Johnson","04/03/2017",NA,14665.575,14665.575,2.692,193.145,"MALE",NA
2009-08-31,2009,"SCHL","SCHOLASTIC CORP",315.6,"USA",15653482,887.6053,"2731",22.99,25.46,"0.083592",22.2333333333333,34744.3333333333,54620.3333333333,"Richard Robinson","01/01/1975",NA,2330.228,2330.228,0,14543.946,"MALE",NA
2009-11-30,2009,"SCHL","SCHOLASTIC CORP",975.7,"USA",14692118,918.602,"2731",24.56,26.88,"0.013671",24.8066666666667,34781,51418.3333333333,"Richard Robinson","01/01/1975",NA,2330.228,2330.228,0,14543.946,"MALE",NA
2010-08-31,2010,"SCHL","SCHOLASTIC CORP",290.4,"USA",12863005,843.6909,"2731",22.53,26.12,"-0.072049",24.2933333333333,34432.3333333333,45547,"Richard Robinson","01/01/1975",NA,3989.519,2042.019,0,3582.038,"MALE",NA
2010-11-30,2010,"SCHL","SCHOLASTIC CORP",958.3,"USA",16257061,866.7726,"2731",27.65,30.89,"-0.042969",28.4533333333333,32629.6666666667,56400.6666666667,"Richard Robinson","01/01/1975",NA,3989.519,2042.019,0,3582.038,"MALE",NA
2011-02-28,2010,"SCHL","SCHOLASTIC CORP",1342.6,"USA",10111517,971.1706,"2731",29.79,31.4,"0.056172",30.2233333333333,29213,35362,"Richard Robinson","01/01/1975",NA,3989.519,2042.019,0,3582.038,"MALE",NA
2011-05-31,2010,"SCHL","SCHOLASTIC CORP",1887.9,"USA",9420395,843.7045,"2731",25.85,27.24,"0.036530",26.8533333333333,29287.6666666667,32966,"Richard Robinson","01/01/1975",NA,3989.519,2042.019,0,3582.038,"MALE",NA
2011-08-31,2011,"SCHL","SCHOLASTIC CORP",318,"USA",8758111,866.5006,"2731",23.71,27.82,"-0.029944",27.6933333333333,29439.3333333333,30853.6666666667,"Richard Robinson","01/01/1975",NA,5201.964,2901.959,7.294,3587.313,"MALE",NA
2011-11-30,2011,"SCHL","SCHOLASTIC CORP",1003.3,"USA",9878312,840.6318,"2731",24.28,27.07,"0.008194",27.3166666666667,29504.6666666667,35821.6666666667,"Richard Robinson","01/01/1975",NA,5201.964,2901.959,7.294,3587.313,"MALE",NA
2012-02-29,2011,"SCHL","SCHOLASTIC CORP",1470.3,"USA",11102704,950.5742,"2731",30.31,31.74,"0.035920",30.0166666666667,29411.6666666667,39738,"Richard Robinson","01/01/1975",NA,5201.964,2901.959,7.294,3587.313,"MALE",NA
2012-05-31,2011,"SCHL","SCHOLASTIC CORP",2148.8,"USA",24898884,847.6314,"2731",26.95,30.01,"-0.117840",30.9266666666667,29558,86672,"Richard Robinson","01/01/1975",NA,5201.964,2901.959,7.294,3587.313,"MALE",NA
2012-08-31,2012,"SCHL","SCHOLASTIC CORP",293.4,"USA",12577624,967.3047,"2731",29.31,31.81,"0.018088",29.6066666666667,29903.3333333333,43541.6666666667,"Richard Robinson","01/01/1975",NA,1524.409,1524.409,7.911,2911.519,"MALE",NA
2012-11-30,2012,"SCHL","SCHOLASTIC CORP",906.9,"USA",11016620,897.8078,"2731",26.05,34.36,"-0.149955",30.95,30118,36311.6666666667,"Richard Robinson","01/01/1975",NA,1524.409,1524.409,7.911,2911.519,"MALE",NA
2013-02-28,2012,"SCHL","SCHOLASTIC CORP",1285.5,"USA",10877731,960.0696,"2731",28.9,31.09,"0.014835",29.7733333333333,30306.3333333333,36741.3333333333,"Richard Robinson","01/01/1975",NA,1524.409,1524.409,7.911,2911.519,"MALE",NA
2013-05-31,2012,"SCHL","SCHOLASTIC CORP",1792.4,"USA",12346948,960.4526,"2731",26.82,30.67,"0.101639",28.1133333333333,30194.3333333333,42678.6666666667,"Richard Robinson","01/01/1975",NA,1524.409,1524.409,7.911,2911.519,"MALE",NA
2014-02-28,2013,"SCHL","SCHOLASTIC CORP",1273,"USA",17046040,1135.9102,"2731",31.72,35.28,"0.069415",34.0933333333333,30282.3333333333,56758.3333333333,"Richard Robinson","01/01/1975",NA,4377.413,4931.424,-3.704,1973.586,"MALE",NA
2015-08-31,2015,"SCHL","SCHOLASTIC CORP",191.2,"USA",11668470,1472.8993,"2731",40.51,43.72,"0.006266",43.4766666666667,31884.3333333333,38898.6666666667,"Richard Robinson","01/01/1975",NA,4576.182,9940.671,0,2059.266,"MALE",NA
2015-11-30,2015,"SCHL","SCHOLASTIC CORP",793,"USA",12134076,1466.1931,"2731",39.39,43.76,"0.045266",40.85,32431,40559.3333333333,"Richard Robinson","01/01/1975",NA,4576.182,9940.671,0,2059.266,"MALE",NA
2016-02-29,2015,"SCHL","SCHOLASTIC CORP",1159,"USA",19630875,1195.9943,"2731",33.47,35.36,"0.020390",35.9733333333333,32449.3333333333,65459.6666666667,"Richard Robinson","01/01/1975",NA,4576.182,9940.671,0,2059.266,"MALE",NA
2016-05-31,2015,"SCHL","SCHOLASTIC CORP",1672.8,"USA",8880448,1339.9617,"2731",36.21,39.05,"0.073392",37.6,32557.3333333333,29602.3333333333,"Richard Robinson","01/01/1975",NA,4576.182,9940.671,0,2059.266,"MALE",NA
2016-08-31,2016,"SCHL","SCHOLASTIC CORP",282.7,"USA",6953447,1389.5336,"2731",40,41.48,"-0.016788",40.3233333333333,32755.3333333333,23211.6666666667,"Richard Robinson","01/01/1975",NA,4862.482,6028.873,0,2016.684,"MALE",NA
2016-11-30,2016,"SCHL","SCHOLASTIC CORP",905.8,"USA",7105760,1520.5759,"2731",37.99,46.37,"0.152680",40.5666666666667,32858,23687.3333333333,"Richard Robinson","01/01/1975",NA,4862.482,6028.873,0,2016.684,"MALE",NA
2017-02-28,2016,"SCHL","SCHOLASTIC CORP",1242,"USA",9361137,1569.2596,"2731",45.06,46.84,"-0.015727",46.11,32962,31213,"Richard Robinson","01/01/1975",NA,4862.482,6028.873,0,2016.684,"MALE",NA
2017-05-31,2016,"SCHL","SCHOLASTIC CORP",1741.6,"USA",8036139,1490.2512,"2731",41.18,43.61,"-0.016192",42.7766666666667,33246.6666666667,26809,"Richard Robinson","01/01/1975",NA,4862.482,6028.873,0,2016.684,"MALE",NA
2017-08-31,2017,"SCHL","SCHOLASTIC CORP",189.2,"USA",7447546,1380.6415,"2731",38.34,41.8,"-0.044654",41.4833333333333,33430.6666666667,24837.3333333333,"Richard Robinson","01/01/1975",NA,1957.8,1957.8,0,2749.458,"MALE",NA
2017-11-30,2017,"SCHL","SCHOLASTIC CORP",787.5,"USA",9270022,1434.9646,"2731",36.73,41.12,"0.113156",38.42,33359,30928.6666666667,"Richard Robinson","01/01/1975",NA,1957.8,1957.8,0,2749.458,"MALE",NA
2018-02-28,2017,"SCHL","SCHOLASTIC CORP",1132.2,"USA",8245974,1264.6649,"2731",36.41,38.65,"-0.052316",38.3133333333333,33265.3333333333,27876.6666666667,"Richard Robinson","01/01/1975",NA,1957.8,1957.8,0,2749.458,"MALE",NA
2018-05-31,2017,"SCHL","SCHOLASTIC CORP",1628.4,"USA",7646139,1573.5702,"2731",41.12,45.18,"0.086715",41.7433333333333,33152,26463,"Richard Robinson","01/01/1975",NA,1957.8,1957.8,0,2749.458,"MALE",NA
2018-08-31,2018,"SCHL","SCHOLASTIC CORP",218.4,"USA",7007103,1475.1836,"2731",40.64,42.15,"0.010297",42.7033333333333,33366.6666666667,23342.3333333333,"Richard Robinson","01/01/1975",NA,1147.153,1147.153,3.846,3347.101,"MALE",NA
2018-11-30,2018,"SCHL","SCHOLASTIC CORP",823.1,"USA",8468646,1628.0707,"2731",44.39,46.86,"0.065237",45.4266666666667,33481.3333333333,28127.6666666667,"Richard Robinson","01/01/1975",NA,1147.153,1147.153,3.846,3347.101,"MALE",NA
2019-02-28,2018,"SCHL","SCHOLASTIC CORP",1183.2,"USA",6796841,1489.862,"2731",41.63,43.48,"0.014872",41.42,33569.6666666667,22788.3333333333,"Richard Robinson","01/01/1975",NA,1147.153,1147.153,3.846,3347.101,"MALE",NA
2019-05-31,2018,"SCHL","SCHOLASTIC CORP",1653.9,"USA",8973492,1160.367,"2731",33.09,41.27,"-0.170261",37.5766666666667,33504.6666666667,30090,"Richard Robinson","01/01/1975",NA,1147.153,1147.153,3.846,3347.101,"MALE",NA
2008-06-30,2008,"SCHW","SCHWAB (CHARLES) CORP",2757,"USA",689134726,23649.1809,"6282",20.54,22.78,"-0.073940",21.44,1148093.33333333,2299595.66666667,"Walter William Bettinger, II","10/01/2008",NA,8390.84,8390.84,16.159,2209.765,"MALE",NA
2008-09-30,2008,"SCHW","SCHWAB (CHARLES) CORP",4058,"USA",824564732,30023.214,"6282",21.73,26,"0.083785",24.2933333333333,1152723.66666667,2755189.66666667,"Walter William Bettinger, II","10/01/2008",NA,8390.84,8390.84,16.159,2209.765,"MALE",NA
2008-12-31,2008,"SCHW","SCHWAB (CHARLES) CORP",5393,"USA",886785187,18710.307,"6282",14.87,19.4,"-0.117840",17.8733333333333,1155833.33333333,2958066,"Walter William Bettinger, II","10/01/2008",NA,8390.84,8390.84,16.159,2209.765,"MALE",NA
2009-03-31,2009,"SCHW","SCHWAB (CHARLES) CORP",1125,"USA",1185433143,17961.028,"6282",11.34,15.99,"0.219512",13.9333333333333,1157796,3994007.33333333,"Walter William Bettinger, II","10/01/2008",NA,3529.41,3529.41,13.386,2645.474,"MALE",NA
2009-06-30,2009,"SCHW","SCHWAB (CHARLES) CORP",2269,"USA",893021351,20352.083,"6282",17.07,18.46,"-0.003409",17.8733333333333,1159662.66666667,3027881.66666667,"Walter William Bettinger, II","10/01/2008",NA,3529.41,3529.41,13.386,2645.474,"MALE",NA
2009-09-30,2009,"SCHW","SCHWAB (CHARLES) CORP",3342,"USA",766606520,22253.0469,"6282",17.54,19.27,"0.060354",18.36,1161248.33333333,2582054,"Walter William Bettinger, II","10/01/2008",NA,3529.41,3529.41,13.386,2645.474,"MALE",NA
2009-12-31,2009,"SCHW","SCHWAB (CHARLES) CORP",4383,"USA",695186864,21870.8726,"6282",17.35,19.1,"0.026732",18.1633333333333,1162123.33333333,2333988,"Walter William Bettinger, II","10/01/2008",NA,3529.41,3529.41,13.386,2645.474,"MALE",NA
2010-03-31,2010,"SCHW","SCHWAB (CHARLES) CORP",1043,"USA",822763306,22300.366,"6282",18.12,19.1,"0.020754",18.43,1172144.33333333,2754249.66666667,"Walter William Bettinger, II","10/01/2008",NA,6985.586,5468.919,0,3240.299,"MALE",NA
2010-06-30,2010,"SCHW","SCHWAB (CHARLES) CORP",2169,"USA",859855788,16927.063,"6282",14.18,16.7,"-0.132191",16.6033333333333,1193378.33333333,2866686.33333333,"Walter William Bettinger, II","10/01/2008",NA,6985.586,5468.919,0,3240.299,"MALE",NA
2010-09-30,2010,"SCHW","SCHWAB (CHARLES) CORP",3290,"USA",756108500,16606.9833,"6282",13.47,14.19,"0.089342",13.8166666666667,1193746.66666667,2520757,"Walter William Bettinger, II","10/01/2008",NA,6985.586,5468.919,0,3240.299,"MALE",NA
2010-12-31,2010,"SCHW","SCHWAB (CHARLES) CORP",4474,"USA",616802167,20572.756,"6282",15.69,17.42,"0.138390",15.85,1194507.33333333,2056114.33333333,"Walter William Bettinger, II","10/01/2008",NA,6985.586,5468.919,0,3240.299,"MALE",NA
2011-03-31,2011,"SCHW","SCHWAB (CHARLES) CORP",1256,"USA",698017837,21739.2218,"6282",17.16,19.11,"-0.049552",18.35,1201248.33333333,2326962,"Walter William Bettinger, II","10/01/2008",NA,7071.044,8522.523,0,3500.689,"MALE",NA
2011-06-30,2011,"SCHW","SCHWAB (CHARLES) CORP",2492,"USA",634967272,19886.7505,"6282",15.78,17.11,"-0.086619",17.59,1206354.33333333,2120648,"Walter William Bettinger, II","10/01/2008",NA,7071.044,8522.523,0,3500.689,"MALE",NA
2011-09-30,2011,"SCHW","SCHWAB (CHARLES) CORP",3725,"USA",1221588947,14307.6933,"6282",11.03,12.34,"-0.087449",12.85,1228078.66666667,4072796.66666667,"Walter William Bettinger, II","10/01/2008",NA,7071.044,8522.523,0,3500.689,"MALE",NA
2012-12-31,2012,"SCHW","SCHWAB (CHARLES) CORP",5010,"USA",626733761,18345.3164,"6282",12.88,14.47,"0.096183",13.68,1274767.33333333,2089423.33333333,"Walter William Bettinger, II","10/01/2008",NA,8932.432,6446.326,9.259,3899.935,"MALE",NA
2013-09-30,2013,"SCHW","SCHWAB (CHARLES) CORP",4080,"USA",553153671,27222.3797,"6282",20.84,22.64,"0.012452",21.37,1283265.66666667,1844821,"Walter William Bettinger, II","10/01/2008",NA,5747.37,10072.921,1.695,3676.461,"MALE",NA
2013-12-31,2013,"SCHW","SCHWAB (CHARLES) CORP",5539,"USA",482676093,33719.036,"6282",24.41,26,"0.062092",24.3766666666667,1287781,1609649,"Walter William Bettinger, II","10/01/2008",NA,5747.37,10072.921,1.695,3676.461,"MALE",NA
2014-03-31,2014,"SCHW","SCHWAB (CHARLES) CORP",1505,"USA",476971687,35553.4604,"6282",25.86,28.53,"0.030932",26.22,1296080.33333333,1589997,"Walter William Bettinger, II","10/01/2008",NA,11841.178,12875.306,0,3787.664,"MALE",NA
2014-06-30,2014,"SCHW","SCHWAB (CHARLES) CORP",3002,"USA",472734864,35070.4543,"6282",25.17,27.45,"0.068227",26.23,1300912.33333333,1575805.33333333,"Walter William Bettinger, II","10/01/2008",NA,11841.178,12875.306,0,3787.664,"MALE",NA
2014-09-30,2014,"SCHW","SCHWAB (CHARLES) CORP",4534,"USA",347954183,38370.1145,"6282",28.18,30.78,"0.030866",28.55,1302616.66666667,1159890,"Walter William Bettinger, II","10/01/2008",NA,11841.178,12875.306,0,3787.664,"MALE",NA
2014-12-31,2014,"SCHW","SCHWAB (CHARLES) CORP",6083,"USA",482634614,39570.6972,"6282",27.66,30.67,"0.066031",29.06,1304964.33333333,1608835.66666667,"Walter William Bettinger, II","10/01/2008",NA,11841.178,12875.306,0,3787.664,"MALE",NA
2015-03-31,2015,"SCHW","SCHWAB (CHARLES) CORP",1551,"USA",454283031,39972.1642,"6282",29.21,31.05,"0.037491",28.5866666666667,1309941.66666667,1514366.66666667,"Walter William Bettinger, II","10/01/2008",NA,13399.824,8566.491,0,4206.861,"MALE",NA
2015-06-30,2015,"SCHW","SCHWAB (CHARLES) CORP",3131,"USA",417854648,42936.709,"6282",31.44,33.53,"0.031596",31.6,1313346.66666667,1392949.33333333,"Walter William Bettinger, II","10/01/2008",NA,13399.824,8566.491,0,4206.861,"MALE",NA
2015-09-30,2015,"SCHW","SCHWAB (CHARLES) CORP",4757,"USA",625068931,37596.0127,"6282",27.28,31.11,"-0.059908",31.2733333333333,1314922.33333333,2084503.66666667,"Walter William Bettinger, II","10/01/2008",NA,13399.824,8566.491,0,4206.861,"MALE",NA
2015-12-31,2015,"SCHW","SCHWAB (CHARLES) CORP",6426,"USA",582288722,43478.7303,"6282",31.77,34.51,"-0.023138",32.3866666666667,1316223.33333333,1941524.33333333,"Walter William Bettinger, II","10/01/2008",NA,13399.824,8566.491,0,4206.861,"MALE",NA
2016-03-31,2016,"SCHW","SCHWAB (CHARLES) CORP",1804,"USA",753074612,37027.3372,"6282",26.39,28.41,"0.118563",26.2,1319480.66666667,2511348.66666667,"Walter William Bettinger, II","10/01/2008",NA,21064.316,55239.99,4.167,1409.9,"MALE",NA
2016-06-30,2016,"SCHW","SCHWAB (CHARLES) CORP",3670,"USA",596626849,33481.9156,"6282",24.05,30.84,"-0.172335",28.1,1321592.66666667,1990155.66666667,"Walter William Bettinger, II","10/01/2008",NA,21064.316,55239.99,4.167,1409.9,"MALE",NA
2016-09-30,2016,"SCHW","SCHWAB (CHARLES) CORP",5611,"USA",517673648,41799.5008,"6282",30.21,31.57,"0.003497",30.4833333333333,1322566.33333333,1730963,"Walter William Bettinger, II","10/01/2008",NA,21064.316,55239.99,4.167,1409.9,"MALE",NA
2017-03-31,2017,"SCHW","SCHWAB (CHARLES) CORP",2136,"USA",482102067,54557.1342,"6282",39.42,43.53,"0.009899",40.82,1332477.66666667,1607111.66666667,"Walter William Bettinger, II","10/01/2008",NA,14348.737,64076.997,8.8,1268.768,"MALE",NA
2017-06-30,2017,"SCHW","SCHWAB (CHARLES) CORP",4340,"USA",493761285,57489.2438,"6282",38.72,43.01,"0.108645",40.1866666666667,1337019.33333333,1646089.33333333,"Walter William Bettinger, II","10/01/2008",NA,14348.737,64076.997,8.8,1268.768,"MALE",NA
2018-12-31,2018,"SCHW","SCHWAB (CHARLES) CORP",10989,"USA",572382275,55335.6933,"6282",38.25,45.46,"-0.072991",44.19,1350656.33333333,1915349,"Walter William Bettinger, II","10/01/2008",NA,15627.607,23054.19,12.5,1569.023,"MALE",NA
2019-09-30,2019,"SCHW","SCHWAB (CHARLES) CORP",9011,"USA",573392272,53915.9837,"6282",37.96,43.62,"0.093023",41.1066666666667,1316458.33333333,1914450,"Walter William Bettinger, II","10/01/2008",NA,20117.808,11101.141,1.961,2045.119,"MALE",NA
2019-12-31,2019,"SCHW","SCHWAB (CHARLES) CORP",11785,"USA",688884791,61149.081,"6282",47.56,51.07,"-0.039192",45.9233333333333,1292113.66666667,2300625,"Walter William Bettinger, II","10/01/2008",NA,20117.808,11101.141,1.961,2045.119,"MALE",NA
2008-06-30,2008,"SCL","STEPAN CO",801.85,"USA",3235434,433.025,"2840",40.1,45.62,"0.115676",41.95,9417.33333333333,10831.6666666667,"F. Quinn Stepan, Jr.","01/01/2006",NA,1779.987,2941.381,8.397,817.229,"MALE",NA
2008-09-30,2008,"SCL","STEPAN CO",1234.797,"USA",4487291,525.018,"2840",52.27,59.69,"-0.072412",56.92,9483,15043.6666666667,"F. Quinn Stepan, Jr.","01/01/2006",NA,1779.987,2941.381,8.397,817.229,"MALE",NA
2008-12-31,2008,"SCL","STEPAN CO",1600.13,"USA",4804222,452.6077,"2840",38.87,46.99,"0.021966",42.9333333333333,9621,16022.3333333333,"F. Quinn Stepan, Jr.","01/01/2006",NA,1779.987,2941.381,8.397,817.229,"MALE",NA
2009-03-31,2009,"SCL","STEPAN CO",318.143,"USA",3409207,263.6634,"2840",23.09,30.72,"-0.038055",30.79,9848.66666666667,11364.6666666667,"F. Quinn Stepan, Jr.","01/01/2006",NA,1996.124,3346.934,1.408,569.619,"MALE",NA
2009-06-30,2009,"SCL","STEPAN CO",639.342,"USA",3163009,427.8662,"2840",37.85,45.72,"0.051178",41.9133333333333,9870.66666666667,10540.3333333333,"F. Quinn Stepan, Jr.","01/01/2006",NA,1996.124,3346.934,1.408,569.619,"MALE",NA
2009-09-30,2009,"SCL","STEPAN CO",965.567,"USA",3616666,594.2513,"2840",53.5,62.7,"0.111358",52.9733333333333,9689,12062.6666666667,"F. Quinn Stepan, Jr.","01/01/2006",NA,1996.124,3346.934,1.408,569.619,"MALE",NA
2009-12-31,2009,"SCL","STEPAN CO",1276.382,"USA",3672854,644.7299,"2840",62.38,67.46,"0.033323",61.59,9903,12274,"F. Quinn Stepan, Jr.","01/01/2006",NA,1996.124,3346.934,1.408,569.619,"MALE",NA
2010-03-31,2010,"SCL","STEPAN CO",337.03,"USA",3525216,554.9877,"2840",48.41,56.12,"0.175642",53.97,9936,11752.3333333333,"F. Quinn Stepan, Jr.","01/01/2006",NA,2084.935,2880.36,13.889,562.938,"MALE",NA
2010-06-30,2010,"SCL","STEPAN CO",703.534,"USA",5140928,687.7215,"2840",65.24,73.97,"-0.051296",72.1033333333333,10008,17152.3333333333,"F. Quinn Stepan, Jr.","01/01/2006",NA,2084.935,2880.36,13.889,562.938,"MALE",NA
2010-09-30,2010,"SCL","STEPAN CO",1070.334,"USA",3117114,593.3462,"2840",55.98,62.11,"0.066005",60.19,10050,10434.6666666667,"F. Quinn Stepan, Jr.","01/01/2006",NA,2084.935,2880.36,13.889,562.938,"MALE",NA
2010-12-31,2010,"SCL","STEPAN CO",1431.122,"USA",2232029,770.7846,"2840",70.63,76.94,"0.081077",71.42,10046.6666666667,7458.33333333333,"F. Quinn Stepan, Jr.","01/01/2006",NA,2084.935,2880.36,13.889,562.938,"MALE",NA
2011-03-31,2011,"SCL","STEPAN CO",422.598,"USA",2030095,736.8175,"2840",69.5,72.71,"0.032911",71.7366666666667,10087,6784,"F. Quinn Stepan, Jr.","01/01/2006",NA,1446.596,2796.476,4.878,583.439,"MALE",NA
2011-06-30,2011,"SCL","STEPAN CO",899.587,"USA",2198240,720.1313,"2840",63.1,70.9,"0.056160",70,10363,7338,"F. Quinn Stepan, Jr.","01/01/2006",NA,1446.596,2796.476,4.878,583.439,"MALE",NA
2011-09-30,2011,"SCL","STEPAN CO",1398.922,"USA",2562083,687.0499,"2840",67.18,73.5,"-0.111963",74.0433333333333,10163,8549.33333333333,"F. Quinn Stepan, Jr.","01/01/2006",NA,1446.596,2796.476,4.878,583.439,"MALE",NA
2012-12-31,2012,"SCL","STEPAN CO",1803.737,"USA",3687252,1219.9916,"2840",52.22,102.07,"0.111356",83.7633333333333,13848.6666666667,7600.33333333333,"F. Quinn Stepan, Jr.","01/01/2006",NA,2545.165,10590.266,2.791,1203.724,"MALE",NA
2013-09-30,2013,"SCL","STEPAN CO",1406.457,"USA",2754137,1288.245,"2840",55.7,57.97,"0.022856",58.01,22193,9191.66666666667,"F. Quinn Stepan, Jr.","01/01/2006",NA,2518.583,1618.567,4.977,1186.846,"MALE",NA
2013-12-31,2013,"SCL","STEPAN CO",1880.786,"USA",3168076,1465.7148,"2840",62.62,66.85,"0.034195",62.6533333333333,22319,10541,"F. Quinn Stepan, Jr.","01/01/2006",NA,2518.583,1618.567,4.977,1186.846,"MALE",NA
2014-03-31,2014,"SCL","STEPAN CO",477.442,"USA",3631862,1443.7553,"2840",60.23,64.56,"0.061842",62.9166666666667,22337.3333333333,12114.6666666667,"F. Quinn Stepan, Jr.","01/01/2006",NA,1456.542,1456.542,3.017,1159.026,"MALE",NA
2014-06-30,2014,"SCL","STEPAN CO",981.553,"USA",4199935,1179.2009,"2840",51.17,54.17,"-0.012332",54.7366666666667,22366,14000,"F. Quinn Stepan, Jr.","01/01/2006",NA,1456.542,1456.542,3.017,1159.026,"MALE",NA
2014-09-30,2014,"SCL","STEPAN CO",1472.982,"USA",4031054,988.742,"2840",44.38,47.97,"-0.080969",46.93,22300,13438.3333333333,"F. Quinn Stepan, Jr.","01/01/2006",NA,1456.542,1456.542,3.017,1159.026,"MALE",NA
2014-12-31,2014,"SCL","STEPAN CO",1927.213,"USA",5391405,892.0205,"2840",37.02,41.26,"-0.031884",41.92,22249,17976.6666666667,"F. Quinn Stepan, Jr.","01/01/2006",NA,1456.542,1456.542,3.017,1159.026,"MALE",NA
2015-03-31,2015,"SCL","STEPAN CO",460.451,"USA",5356452,928.1848,"2840",37.78,41.66,"0.014119",40.38,22259.6666666667,17860,"F. Quinn Stepan, Jr.","01/01/2006",NA,3691.263,2791.269,0.418,1105.264,"MALE",NA
2015-06-30,2015,"SCL","STEPAN CO",912.865,"USA",5838299,1206.5989,"2840",50.85,55,"0.051496",52.1666666666667,22281,19461,"F. Quinn Stepan, Jr.","01/01/2006",NA,3691.263,2791.269,0.418,1105.264,"MALE",NA
2015-09-30,2015,"SCL","STEPAN CO",1356.876,"USA",8251820,926.2386,"2840",40.58,42.7,"-0.075949",45.2166666666667,22299,27506.3333333333,"F. Quinn Stepan, Jr.","01/01/2006",NA,3691.263,2791.269,0.418,1105.264,"MALE",NA
2015-12-31,2015,"SCL","STEPAN CO",1776.167,"USA",5854661,1107.1429,"2840",49.18,52.4,"-0.045524",51.56,22260,19530.3333333333,"F. Quinn Stepan, Jr.","01/01/2006",NA,3691.263,2791.269,0.418,1105.264,"MALE",NA
2016-03-31,2016,"SCL","STEPAN CO",445.897,"USA",5672684,1232.4141,"2840",51.44,56.05,"0.116747",49.9766666666667,22279.6666666667,18909,"F. Quinn Stepan, Jr.","01/01/2006",NA,3698.575,5909.272,4.167,1089.672,"MALE",NA
2016-06-30,2016,"SCL","STEPAN CO",900.5,"USA",6278034,1328.8882,"2840",56.53,61.49,"0.031895",59.5033333333333,22322,20926.6666666667,"F. Quinn Stepan, Jr.","01/01/2006",NA,3698.575,5909.272,4.167,1089.672,"MALE",NA
2016-09-30,2016,"SCL","STEPAN CO",1345.53,"USA",5949889,1627.802,"2840",68.9,73.19,"0.034159",69.0766666666667,22364,19842.3333333333,"F. Quinn Stepan, Jr.","01/01/2006",NA,3698.575,5909.272,4.167,1089.672,"MALE",NA
2017-03-31,2017,"SCL","STEPAN CO",468.269,"USA",4784979,1770.7819,"2840",76.05,79.98,"0.045034",77.51,22418.3333333333,15955.6666666667,"F. Quinn Stepan, Jr.","01/01/2006",NA,2367.542,5533.556,6.8,1073.474,"MALE",NA
2017-06-30,2017,"SCL","STEPAN CO",963.37,"USA",4296410,1963.6999,"2840",85.94,90.21,"0.029780",85.52,22470,14325,"F. Quinn Stepan, Jr.","01/01/2006",NA,2367.542,5533.556,6.8,1073.474,"MALE",NA
2018-12-31,2018,"SCL","STEPAN CO",1993.857,"USA",5322892,1665.444,"2840",70.1,81.12,"-0.084385",79.1366666666667,22518.3333333333,18243,"F. Quinn Stepan, Jr.","01/01/2006",NA,3716.937,4097.158,3.933,894.257,"MALE",NA
2019-09-30,2019,"SCL","STEPAN CO",1413.755,"USA",5227515,2184.3353,"2840",94.11,98.9,"0.017507",97.2,22557,17513.6666666667,"F. Quinn Stepan, Jr.","01/01/2006",NA,2863.157,4765.421,3.243,1122.973,"MALE",NA
2019-12-31,2019,"SCL","STEPAN CO",1858.745,"USA",4561838,2306.3342,"2840",94.43,102.44,"0.057172",99.02,22505,15249.3333333333,"F. Quinn Stepan, Jr.","01/01/2006",NA,2863.157,4765.421,3.243,1122.973,"MALE",NA
2008-06-30,2008,"SCSC","SCANSOURCE INC",2175.485,"USA",22068666,705.126,"5045",26.74,30.56,"-0.106809",27.23,26299,74038,"Michael L. Baur","12/01/1992",NA,4165.893,5949.421,0,496.437,"MALE",NA
2008-09-30,2009,"SCSC","SCANSOURCE INC",539.825,"USA",12029688,760.2287,"5045",28.74,34.14,"-0.043204",29.8566666666667,26368.6666666667,40328.6666666667,"Michael L. Baur","12/01/1992",NA,3405.539,2780.353,7.143,562.374,"MALE",NA
2008-12-31,2009,"SCSC","SCANSOURCE INC",1016.918,"USA",13605357,508.8822,"5045",14.01,19.66,"0.132863",18.7066666666667,26408,45486.6666666667,"Michael L. Baur","12/01/1992",NA,3405.539,2780.353,7.143,562.374,"MALE",NA
